Reference_id,Reference,Issue_year,Location,Country,Latitude,Longitude,Experiment_year,Growth_day,Growth_condition,Temp/MAT,MAP,PAR,Experiment_environment,Species/accessions,Crop_name,Family,Dome_status,Yield,PDM,ADM,LDM,SDM,RDM,LLDM,LMF,SMF,RMF,PH,PLN,PLA,PSN,PRL,PRA,PSF,SW,LA,RAD,SRL,RGR,AMF,NI,LTS,Aarea,gs,gm,E,Ci,ETR,Vcmax,Jmax,Chl,Car,SPAD,LMA,LDMC,LT,LD,SDad,SDab,SD,Tcw,RTD,‐δ13C,LCC,LNC,LPC,LPheC,LSilC,LLCC,LLNC,LLPC,LLCaC,LLLigC
21,"González-Paleo, L., & Ravetta, D. A. (2011). Indirect changes associated with a selection program for increased seed-yield in wild species of Lesquerella (Brassicaceae): Are we developing a phenotype opposite to the expected ideotype? Industrial Crops and Products, 34(2), 1372–1380. Q1. https://doi.org/10.1016/j.indcrop.2010.12.006",2011,Chubut River Valley,Argentina,-43.2833,-65.4833,2006-2007,,,,,,field,L. angustifolia,Lesquerella,Brassicaceae,cultivated,,0.36,,0.2376,,0.1224,,0.66,,0.34,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"González-Paleo, L., & Ravetta, D. A. (2011). Indirect changes associated with a selection program for increased seed-yield in wild species of Lesquerella (Brassicaceae): Are we developing a phenotype opposite to the expected ideotype? Industrial Crops and Products, 34(2), 1372–1380. Q1. https://doi.org/10.1016/j.indcrop.2010.12.006",2011,Chubut River Valley,Argentina,-43.2833,-65.4833,2006-2007,,,,,,field,L. angustifolia,Lesquerella,Brassicaceae,wild,,0.45,,0.342,,0.108,,0.76,,0.24,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"González-Paleo, L., & Ravetta, D. A. (2011). Indirect changes associated with a selection program for increased seed-yield in wild species of Lesquerella (Brassicaceae): Are we developing a phenotype opposite to the expected ideotype? Industrial Crops and Products, 34(2), 1372–1380. Q1. https://doi.org/10.1016/j.indcrop.2010.12.006",2011,Chubut River Valley,Argentina,-43.2833,-65.4833,2006-2007,,,,,,field,L. pinetorum,Lesquerella,Brassicaceae,cultivated,,1.76,,1.3904,,0.3696,,0.79,,0.21,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"González-Paleo, L., & Ravetta, D. A. (2011). Indirect changes associated with a selection program for increased seed-yield in wild species of Lesquerella (Brassicaceae): Are we developing a phenotype opposite to the expected ideotype? Industrial Crops and Products, 34(2), 1372–1380. Q1. https://doi.org/10.1016/j.indcrop.2010.12.006",2011,Chubut River Valley,Argentina,-43.2833,-65.4833,2006-2007,,,,,,field,L. pinetorum,Lesquerella,Brassicaceae,wild,,2.8,,2.268,,0.532,,0.81,,0.19,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"González-Paleo, L., & Ravetta, D. A. (2011). Indirect changes associated with a selection program for increased seed-yield in wild species of Lesquerella (Brassicaceae): Are we developing a phenotype opposite to the expected ideotype? Industrial Crops and Products, 34(2), 1372–1380. Q1. https://doi.org/10.1016/j.indcrop.2010.12.006",2011,Chubut River Valley,Argentina,-43.2833,-65.4833,2006-2007,,,,,,field,L. mendocina,Lesquerella,Brassicaceae,cultivated,,0.37,,0.1591,,0.0518,,0.43,,0.14,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"González-Paleo, L., & Ravetta, D. A. (2011). Indirect changes associated with a selection program for increased seed-yield in wild species of Lesquerella (Brassicaceae): Are we developing a phenotype opposite to the expected ideotype? Industrial Crops and Products, 34(2), 1372–1380. Q1. https://doi.org/10.1016/j.indcrop.2010.12.006",2011,Chubut River Valley,Argentina,-43.2833,-65.4833,2006-2007,,,,,,field,L. mendocina,Lesquerella,Brassicaceae,wild,,0.73,,0.4088,,0.1022,,0.56,,0.14,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,CDC Frontier,ChickPea,Fabaceae,cultivated,,0.433633333,0.180933333,,,0.2527,,,,0.582750404,,,,,,,,,,0.557166667,5277.181581,,,,,6.758127,0.046779333,,,,,,,,,43.5,38.07059735,,,,,,,,0.077365037,31.364725,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Dwelley,ChickPea,Fabaceae,cultivated,,1.477619048,0.656585714,,,0.821033333,,,,0.555646149,,,,,,,,,,1.030928571,2455.594605,,,,,15.74808,0.20587175,,,,,,,,,42.6,36.45472014,,,,,,,,0.041177257,31.35597778,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Gokce,ChickPea,Fabaceae,cultivated,,1.99468,0.95468,,,1.04,,,,0.521386889,,,,,,,,,,0.92504,2534.099099,,,,,18.5549825,1.059872,,,,,,,,,40.78,36.72944494,,,,,,,,0.06019703,30.916,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,ICC16207,ChickPea,Fabaceae,cultivated,,0.44392,0.13842,,,0.3055,,,,0.688187061,,,,,,,,,,,,,,,,6.2274485,0.137231,,,,,,,,,25.5,41.29699404,,,,,,,,,30.82978571,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Myles,ChickPea,Fabaceae,cultivated,,1.149375,0.54375,,,0.605625,,,,0.526916803,,,,,,,,,,0.766285714,3156.696157,,,,,16.70248,0.3040045,,,,,,,,,27.93333333,37.75177247,,,,,,,,0.057759513,31.55178889,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,UC 15,ChickPea,Fabaceae,cultivated,,1.414653333,0.414233333,,,1.00042,,,,0.707183857,,,,,,,,,,1.3054,5520.51,,,,,14.700005,0.44820625,,,,,,,,,42.34285714,46.17550246,,,,,,,,0.032857033,31.30132857,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Bari1 092,ChickPea,Fabaceae,wild,,0.57764,0.17058,,,0.40706,,,,0.704694966,,,,,,,,,,0.6817,3555.188479,,,,,,,,,,,,,,,31.32,,,,,,,,,0.082022246,31.44753333,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Bari2 072,ChickPea,Fabaceae,wild,,0.6828,0.153828571,,,0.528971429,,,,0.774709181,,,,,,,,,,0.627257143,3767.279669,,,,,,,,,,,,,,,41.08571429,,,,,,,,,0.087600842,32.33557143,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Bari3 072n2,ChickPea,Fabaceae,wild,,0.6243,0.1393,,,0.485,,,,0.776870095,,,,,,,,,,0.5346,3600.952353,,,,,,,,,,,,,,,34.7,,,,,,,,,0.117632792,32.512,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Bari3 100,ChickPea,Fabaceae,wild,,0.688107143,0.22875,,,0.459357143,,,,0.667566305,,,,,,,,,,0.5169,4006.24754,,,,,,,,,,,,,,,34.61666667,,,,,,,,,0.115672125,31.72935714,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Bari3 106,ChickPea,Fabaceae,wild,,0.620452381,0.166466667,,,0.453985714,,,,0.73170114,,,,,,,,,,0.6834,3870.00455,,,,,,,,,,,,,,,39.32857143,,,,,,,,,0.063690476,31.85638571,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Besev 075,ChickPea,Fabaceae,wild,,1.474275,0.675,,,0.799275,,,,0.542147835,,,,,,,,,,1.011366667,3349.137926,,,,,,,,,,,,,,,39.46,,,,,,,,,0.036738141,32.2781,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Besev 079,ChickPea,Fabaceae,wild,,0.527133333,0.200833333,,,0.3263,,,,0.619008474,,,,,,,,,,0.610233333,4929.109976,,,,,,,,,,,,,,,31.57142857,,,,,,,,,0.072894482,31.14682857,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,CudiA 152,ChickPea,Fabaceae,wild,,0.465166667,0.155866667,,,0.3093,,,,0.664922967,,,,,,,,,,0.524566667,6597.479261,,,,,,,,,,,,,,,38.38333333,,,,,,,,,0.074924301,31.32735,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,CudiB 022C,ChickPea,Fabaceae,wild,,0.394642857,0.150357143,,,0.244285714,,,,0.619004525,,,,,,,,,,0.520657143,6178.217469,,,,,,,,,,,,,,,34.12857143,,,,,,,,,0.088812714,31.0836,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Derei 070,ChickPea,Fabaceae,wild,,0.461666667,0.156666667,,,0.305,,,,0.660649819,,,,,,,,,,0.477366667,7866.659766,,,,,,,,,,,,,,,46.6,,,,,,,,,0.106395349,30.8025,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Derei 072,ChickPea,Fabaceae,wild,,1.934025,0.8125,,,1.121525,,,,0.579891677,,,,,,,,,,0.887075,2906.298972,,,,,,,,,,,,,,,37.525,,,,,,,,,0.061456792,31.035,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Egill 065,ChickPea,Fabaceae,wild,,0.2627,0.145,,,0.1177,,,,0.448039589,,,,,,,,,,0.52475,4648.507344,,,,,,,,,,,,,,,27.55,,,,,,,,,0.096673511,31.225,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Egill 073,ChickPea,Fabaceae,wild,,0.910725,0.369075,,,0.54165,,,,0.594745944,,,,,,,,,,0.54375,5161.352436,,,,,,,,,,,,,,,30,,,,,,,,,0.092431741,31.35,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Kalka 064,ChickPea,Fabaceae,wild,,0.50229881,0.147041667,,,0.355257143,,,,0.707262562,,,,,,,,,,0.507185714,5673.439424,,,,,9.3602014,0.0868386,,,,,,,,,30.95,61.85226185,,,,,,,,0.104522529,30.915,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Kayat 077,ChickPea,Fabaceae,wild,,0.82442,0.14214,,,0.68228,,,,0.82758788,,,,,,,,,,0.81374,3911.530636,,,,,10.857815,0.245422,,,,,,,,,33.23333333,47.89670596,,,,,,,,0.069559366,30.92166667,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Oyali 084,ChickPea,Fabaceae,wild,,1.11184,0.27984,,,0.832,,,,0.748309109,,,,,,,,,,0.65992,3434.884656,,,,,,,,,,,,,,,45.58,,,,,,,,,0.090045239,32.1406,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Oyali 111,ChickPea,Fabaceae,wild,,0.599828571,0.231257143,,,0.368571429,,,,0.614461275,,,,,,,,,,0.591842857,4838.63013,,,,,8.679037,0.1345894,,,,,,,,,34.225,50.59678913,,,,,,,,0.079365079,30.9593125,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Sarik 067,ChickPea,Fabaceae,wild,,0.773933333,0.2417,,,0.532233333,,,,0.687699199,,,,,,,,,,0.493366667,6413.300957,,,,,8.503972,0.089730667,,,,,,,,,24.23333333,45.34102116,,,,,,,,0.095047324,31.0957,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Savur 063,ChickPea,Fabaceae,wild,,0.846661905,0.296833333,,,0.549828571,,,,0.649407477,,,,,,,,,,0.530785714,4974.095465,,,,,9.6131135,0.13181525,,,,,,,,,36.5,51.66685898,,,,,,,,0.115240434,31.37851111,,,,,,,,,,
22,"Marques, E., Krieg, C. P., Dacosta-Calheiros, E., Bueno, E., Sessa, E., Penmetsa, R. V., & von Wettberg, E. (2020). The Impact of Domestication on Aboveground and Belowground Trait Responses to Nitrogen Fertilization in Wild and Cultivated Genotypes of Chickpea (Cicer sp.). Frontiers in Genetics, 11. Q1. https://www.frontiersin.org/articles/10.3389/fgene.2020.576338",2020,Coral Gables,United States of America,25.747,-80.7611,2016-2017,120,,16-27,,,greenhouse,Sirna 060,ChickPea,Fabaceae,wild,,0.46845,0.1984,,,0.27005,,,,0.576475611,,,,,,,,,,0.51566,5785.090845,,,,,,,,,,,,,,,23.54,,,,,,,,,0.091704021,31.83431667,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2019,,,23.9,,892,greenhouse,AMA169,Amaranth,Amaranthaceae,cultivated,,,,2.9338905,2.6751725,2.484634,0.109684,,,,27.55,9.5,808.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2019,,,23.9,,892,greenhouse,Ames15197,Amaranth,Amaranthaceae,cultivated,,,,3.0218,2.87525,1.934514,0.02925,,,,38.15,9,863.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2019,,,23.9,,892,greenhouse,Ames2001,Amaranth,Amaranthaceae,cultivated,,,,0.429905,0.2784425,0.284235,,,,,14.55,6.5,162.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
